"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Turkey","Electricity - Consumption by households","2008","Kilowatt-hours, million","39584",""
"Turkey","Electricity - Consumption by households","2007","Kilowatt-hours, million","36477",""
"Turkey","Electricity - Consumption by households","2006","Kilowatt-hours, million","34466",""
"Turkey","Electricity - Consumption by households","2005","Kilowatt-hours, million","30935",""
"Turkey","Electricity - Consumption by households","2004","Kilowatt-hours, million","27619",""
"Turkey","Electricity - Consumption by households","2003","Kilowatt-hours, million","25195",""
"Turkey","Electricity - Consumption by households","2002","Kilowatt-hours, million","23559",""
"Turkey","Electricity - Consumption by households","2001","Kilowatt-hours, million","23557",""
"Turkey","Electricity - Consumption by households","2000","Kilowatt-hours, million","23888",""
"Turkmenistan","Electricity - Consumption by households","2014","Kilowatt-hours, million","2331",""
"Turkmenistan","Electricity - Consumption by households","2013","Kilowatt-hours, million","2172",""
"Turkmenistan","Electricity - Consumption by households","2012","Kilowatt-hours, million","2038",""
"Turkmenistan","Electricity - Consumption by households","2011","Kilowatt-hours, million","1989",""
"Turkmenistan","Electricity - Consumption by households","2010","Kilowatt-hours, million","1932",""
"Turkmenistan","Electricity - Consumption by households","2009","Kilowatt-hours, million","1882",""
"Turkmenistan","Electricity - Consumption by households","2008","Kilowatt-hours, million","1832",""
"Turkmenistan","Electricity - Consumption by households","2007","Kilowatt-hours, million","1753",""
"Turkmenistan","Electricity - Consumption by households","2006","Kilowatt-hours, million","1627",""
"Turkmenistan","Electricity - Consumption by households","2005","Kilowatt-hours, million","1563",""
"Turkmenistan","Electricity - Consumption by households","2004","Kilowatt-hours, million","1441",""
"Turkmenistan","Electricity - Consumption by households","2003","Kilowatt-hours, million","1301",""
"Turkmenistan","Electricity - Consumption by households","2002","Kilowatt-hours, million","1313",""
"Turkmenistan","Electricity - Consumption by households","2001","Kilowatt-hours, million","1305",""
"Turkmenistan","Electricity - Consumption by households","2000","Kilowatt-hours, million","1226",""
"Turks and Caicos Islands","Electricity - Consumption by households","2014","Kilowatt-hours, million","74","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2013","Kilowatt-hours, million","71.4","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2012","Kilowatt-hours, million","71.4","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2011","Kilowatt-hours, million","67.4","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2010","Kilowatt-hours, million","67.4","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2009","Kilowatt-hours, million","65.5","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2008","Kilowatt-hours, million","62.3","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2007","Kilowatt-hours, million","58",""
"Turks and Caicos Islands","Electricity - Consumption by households","2006","Kilowatt-hours, million","49",""
"Turks and Caicos Islands","Electricity - Consumption by households","2005","Kilowatt-hours, million","43",""
"Turks and Caicos Islands","Electricity - Consumption by households","2004","Kilowatt-hours, million","37",""
"Turks and Caicos Islands","Electricity - Consumption by households","2003","Kilowatt-hours, million","34",""
"Turks and Caicos Islands","Electricity - Consumption by households","2002","Kilowatt-hours, million","30",""
"Turks and Caicos Islands","Electricity - Consumption by households","2001","Kilowatt-hours, million","24","1"
"Turks and Caicos Islands","Electricity - Consumption by households","2000","Kilowatt-hours, million","22",""
"Tuvalu","Electricity - Consumption by households","2014","Kilowatt-hours, million","2.1","1"
"Tuvalu","Electricity - Consumption by households","2013","Kilowatt-hours, million","2.1","1"
"Tuvalu","Electricity - Consumption by households","2012","Kilowatt-hours, million","2.1","1"
"Tuvalu","Electricity - Consumption by households","2011","Kilowatt-hours, million","2.05",""
"Tuvalu","Electricity - Consumption by households","2010","Kilowatt-hours, million","2.1",""
"Tuvalu","Electricity - Consumption by households","2009","Kilowatt-hours, million","2.05",""
"Tuvalu","Electricity - Consumption by households","2008","Kilowatt-hours, million","1.5",""
"Tuvalu","Electricity - Consumption by households","2007","Kilowatt-hours, million","1.4",""
"Tuvalu","Electricity - Consumption by households","2006","Kilowatt-hours, million","1.4",""
"Tuvalu","Electricity - Consumption by households","2005","Kilowatt-hours, million","1.3",""
"Tuvalu","Electricity - Consumption by households","2004","Kilowatt-hours, million","1.2",""
"Tuvalu","Electricity - Consumption by households","2003","Kilowatt-hours, million","1.2",""
"Tuvalu","Electricity - Consumption by households","2002","Kilowatt-hours, million","1.2",""
"Tuvalu","Electricity - Consumption by households","2001","Kilowatt-hours, million","0.9",""
"Tuvalu","Electricity - Consumption by households","2000","Kilowatt-hours, million","0.8",""
"Uganda","Electricity - Consumption by households","2014","Kilowatt-hours, million","519.4",""
"Uganda","Electricity - Consumption by households","2013","Kilowatt-hours, million","465.2",""
"Uganda","Electricity - Consumption by households","2012","Kilowatt-hours, million","391.1","1"
"Uganda","Electricity - Consumption by households","2011","Kilowatt-hours, million","385.5","1"
"Uganda","Electricity - Consumption by households","2010","Kilowatt-hours, million","363.5","1"
"Uganda","Electricity - Consumption by households","2009","Kilowatt-hours, million","312.4","1"
"Uganda","Electricity - Consumption by households","2008","Kilowatt-hours, million","327",""
"Uganda","Electricity - Consumption by households","2007","Kilowatt-hours, million","293",""
"Uganda","Electricity - Consumption by households","2006","Kilowatt-hours, million","284",""
"Uganda","Electricity - Consumption by households","2005","Kilowatt-hours, million","341",""
"Uganda","Electricity - Consumption by households","2004","Kilowatt-hours, million","344",""
"Uganda","Electricity - Consumption by households","2003","Kilowatt-hours, million","418",""
"Uganda","Electricity - Consumption by households","2002","Kilowatt-hours, million","362",""
"Uganda","Electricity - Consumption by households","2001","Kilowatt-hours, million","352",""
"Uganda","Electricity - Consumption by households","2000","Kilowatt-hours, million","312",""
"Ukraine","Electricity - Consumption by households","2014","Kilowatt-hours, million","38972",""
"Ukraine","Electricity - Consumption by households","2013","Kilowatt-hours, million","41378",""
"Ukraine","Electricity - Consumption by households","2012","Kilowatt-hours, million","38405",""
"Ukraine","Electricity - Consumption by households","2011","Kilowatt-hours, million","38460",""
"Ukraine","Electricity - Consumption by households","2010","Kilowatt-hours, million","36740",""
"Ukraine","Electricity - Consumption by households","2009","Kilowatt-hours, million","33563",""
"Ukraine","Electricity - Consumption by households","2008","Kilowatt-hours, million","31260",""
"Ukraine","Electricity - Consumption by households","2007","Kilowatt-hours, million","28251",""
"Ukraine","Electricity - Consumption by households","2006","Kilowatt-hours, million","27678",""
"Ukraine","Electricity - Consumption by households","2005","Kilowatt-hours, million","26064",""
"Ukraine","Electricity - Consumption by households","2004","Kilowatt-hours, million","24230",""
"Ukraine","Electricity - Consumption by households","2003","Kilowatt-hours, million","23105",""
"Ukraine","Electricity - Consumption by households","2002","Kilowatt-hours, million","21758",""
"Ukraine","Electricity - Consumption by households","2001","Kilowatt-hours, million","21596",""
"Ukraine","Electricity - Consumption by households","2000","Kilowatt-hours, million","30123",""
"United Arab Emirates","Electricity - Consumption by households","2014","Kilowatt-hours, million","35121",""
"United Arab Emirates","Electricity - Consumption by households","2013","Kilowatt-hours, million","33292",""
"United Arab Emirates","Electricity - Consumption by households","2012","Kilowatt-hours, million","33502",""
"United Arab Emirates","Electricity - Consumption by households","2011","Kilowatt-hours, million","25068",""
"United Arab Emirates","Electricity - Consumption by households","2010","Kilowatt-hours, million","30908",""
"United Arab Emirates","Electricity - Consumption by households","2009","Kilowatt-hours, million","31416",""
"United Arab Emirates","Electricity - Consumption by households","2008","Kilowatt-hours, million","29920",""
"United Arab Emirates","Electricity - Consumption by households","2007","Kilowatt-hours, million","24678",""
"United Arab Emirates","Electricity - Consumption by households","2006","Kilowatt-hours, million","21397",""
"United Arab Emirates","Electricity - Consumption by households","2005","Kilowatt-hours, million","18858",""
"United Arab Emirates","Electricity - Consumption by households","2004","Kilowatt-hours, million","17461",""
"United Arab Emirates","Electricity - Consumption by households","2003","Kilowatt-hours, million","17470",""
"United Arab Emirates","Electricity - Consumption by households","2002","Kilowatt-hours, million","16743",""
"United Arab Emirates","Electricity - Consumption by households","2001","Kilowatt-hours, million","15991",""
"United Arab Emirates","Electricity - Consumption by households","2000","Kilowatt-hours, million","14367",""
"United Kingdom","Electricity - Consumption by households","2014","Kilowatt-hours, million","108881",""
"United Kingdom","Electricity - Consumption by households","2013","Kilowatt-hours, million","113445",""
"United Kingdom","Electricity - Consumption by households","2012","Kilowatt-hours, million","114667",""
"United Kingdom","Electricity - Consumption by households","2011","Kilowatt-hours, million","111591",""
"United Kingdom","Electricity - Consumption by households","2010","Kilowatt-hours, million","118833",""
"United Kingdom","Electricity - Consumption by households","2009","Kilowatt-hours, million","118541",""
"United Kingdom","Electricity - Consumption by households","2008","Kilowatt-hours, million","119800",""
"United Kingdom","Electricity - Consumption by households","2007","Kilowatt-hours, million","123076",""
