"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"St. Pierre-Miquelon","Electricity - Consumption by households","2006","Kilowatt-hours, million","37.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2005","Kilowatt-hours, million","38.4","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2004","Kilowatt-hours, million","38.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2003","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2002","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2001","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2000","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","1999","Kilowatt-hours, million","33","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","1998","Kilowatt-hours, million","33",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1997","Kilowatt-hours, million","33",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1996","Kilowatt-hours, million","32",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1995","Kilowatt-hours, million","32",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1994","Kilowatt-hours, million","34",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1993","Kilowatt-hours, million","33","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","1992","Kilowatt-hours, million","33",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1991","Kilowatt-hours, million","43",""
"St. Pierre-Miquelon","Electricity - Consumption by households","1990","Kilowatt-hours, million","41",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2014","Kilowatt-hours, million","76.43","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2013","Kilowatt-hours, million","60.698",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2012","Kilowatt-hours, million","60.355",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2011","Kilowatt-hours, million","61.379",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2010","Kilowatt-hours, million","57.5","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2009","Kilowatt-hours, million","56","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2008","Kilowatt-hours, million","55.5",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2007","Kilowatt-hours, million","56.7",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2006","Kilowatt-hours, million","54.9",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2005","Kilowatt-hours, million","53.7",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2004","Kilowatt-hours, million","50.5",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2003","Kilowatt-hours, million","47.2",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2002","Kilowatt-hours, million","44.2",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2001","Kilowatt-hours, million","41.8",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2000","Kilowatt-hours, million","38.8",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1999","Kilowatt-hours, million","37.8",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1998","Kilowatt-hours, million","35.5",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1997","Kilowatt-hours, million","32",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1996","Kilowatt-hours, million","30.4",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1995","Kilowatt-hours, million","28.9",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1994","Kilowatt-hours, million","26",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1993","Kilowatt-hours, million","25",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1992","Kilowatt-hours, million","23",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1991","Kilowatt-hours, million","21",""
"St. Vincent-Grenadines","Electricity - Consumption by households","1990","Kilowatt-hours, million","20",""
"State of Palestine","Electricity - Consumption by households","2014","Kilowatt-hours, million","2953.4",""
"State of Palestine","Electricity - Consumption by households","2013","Kilowatt-hours, million","3127.7",""
"State of Palestine","Electricity - Consumption by households","2012","Kilowatt-hours, million","2190",""
"State of Palestine","Electricity - Consumption by households","2011","Kilowatt-hours, million","2178.3",""
"State of Palestine","Electricity - Consumption by households","2010","Kilowatt-hours, million","2085.4",""
"State of Palestine","Electricity - Consumption by households","2009","Kilowatt-hours, million","2326.1",""
"State of Palestine","Electricity - Consumption by households","2008","Kilowatt-hours, million","2187",""
"State of Palestine","Electricity - Consumption by households","2007","Kilowatt-hours, million","1996.5",""
"State of Palestine","Electricity - Consumption by households","2006","Kilowatt-hours, million","1829.1",""
"State of Palestine","Electricity - Consumption by households","2005","Kilowatt-hours, million","1857",""
"State of Palestine","Electricity - Consumption by households","2004","Kilowatt-hours, million","1889.6",""
"State of Palestine","Electricity - Consumption by households","2003","Kilowatt-hours, million","1822.7",""
"State of Palestine","Electricity - Consumption by households","2002","Kilowatt-hours, million","1754.8",""
"State of Palestine","Electricity - Consumption by households","2001","Kilowatt-hours, million","1687",""
"State of Palestine","Electricity - Consumption by households","2000","Kilowatt-hours, million","1500","1"
"State of Palestine","Electricity - Consumption by households","1999","Kilowatt-hours, million","1000","1"
"State of Palestine","Electricity - Consumption by households","1998","Kilowatt-hours, million","960.4",""
"State of Palestine","Electricity - Consumption by households","1997","Kilowatt-hours, million","1154",""
"State of Palestine","Electricity - Consumption by households","1996","Kilowatt-hours, million","787",""
"State of Palestine","Electricity - Consumption by households","1995","Kilowatt-hours, million","600","1"
"State of Palestine","Electricity - Consumption by households","1994","Kilowatt-hours, million","580","1"
"State of Palestine","Electricity - Consumption by households","1993","Kilowatt-hours, million","570","1"
"State of Palestine","Electricity - Consumption by households","1992","Kilowatt-hours, million","550","1"
"State of Palestine","Electricity - Consumption by households","1991","Kilowatt-hours, million","540","1"
"State of Palestine","Electricity - Consumption by households","1990","Kilowatt-hours, million","530","1"
"Sudan","Electricity - Consumption by households","2014","Kilowatt-hours, million","5303",""
"Sudan","Electricity - Consumption by households","2013","Kilowatt-hours, million","4279",""
"Sudan","Electricity - Consumption by households","2012","Kilowatt-hours, million","3986",""
"Sudan (former)","Electricity - Consumption by households","2011","Kilowatt-hours, million","3437",""
"Sudan (former)","Electricity - Consumption by households","2010","Kilowatt-hours, million","3094",""
"Sudan (former)","Electricity - Consumption by households","2009","Kilowatt-hours, million","2593",""
"Sudan (former)","Electricity - Consumption by households","2008","Kilowatt-hours, million","2210",""
"Sudan (former)","Electricity - Consumption by households","2007","Kilowatt-hours, million","1907",""
"Sudan (former)","Electricity - Consumption by households","2006","Kilowatt-hours, million","1737",""
"Sudan (former)","Electricity - Consumption by households","2005","Kilowatt-hours, million","1539",""
"Sudan (former)","Electricity - Consumption by households","2004","Kilowatt-hours, million","1262",""
"Sudan (former)","Electricity - Consumption by households","2003","Kilowatt-hours, million","1353",""
"Sudan (former)","Electricity - Consumption by households","2002","Kilowatt-hours, million","1169",""
"Sudan (former)","Electricity - Consumption by households","2001","Kilowatt-hours, million","1033",""
"Sudan (former)","Electricity - Consumption by households","2000","Kilowatt-hours, million","989",""
"Sudan (former)","Electricity - Consumption by households","1999","Kilowatt-hours, million","958",""
"Sudan (former)","Electricity - Consumption by households","1998","Kilowatt-hours, million","580",""
"Sudan (former)","Electricity - Consumption by households","1997","Kilowatt-hours, million","599",""
"Sudan (former)","Electricity - Consumption by households","1996","Kilowatt-hours, million","598",""
"Sudan (former)","Electricity - Consumption by households","1995","Kilowatt-hours, million","585",""
"Sudan (former)","Electricity - Consumption by households","1994","Kilowatt-hours, million","580","1"
"Sudan (former)","Electricity - Consumption by households","1993","Kilowatt-hours, million","510","1"
"Sudan (former)","Electricity - Consumption by households","1992","Kilowatt-hours, million","498","1"
"Sudan (former)","Electricity - Consumption by households","1991","Kilowatt-hours, million","495","1"
"Sudan (former)","Electricity - Consumption by households","1990","Kilowatt-hours, million","489","1"
"Suriname","Electricity - Consumption by households","2014","Kilowatt-hours, million","643.3",""
"Suriname","Electricity - Consumption by households","2013","Kilowatt-hours, million","615.6",""
"Suriname","Electricity - Consumption by households","2012","Kilowatt-hours, million","557.86",""
"Suriname","Electricity - Consumption by households","2011","Kilowatt-hours, million","534.47",""
"Suriname","Electricity - Consumption by households","2010","Kilowatt-hours, million","459.61",""
"Suriname","Electricity - Consumption by households","2009","Kilowatt-hours, million","456.6",""
"Suriname","Electricity - Consumption by households","2008","Kilowatt-hours, million","418.3",""
"Suriname","Electricity - Consumption by households","2007","Kilowatt-hours, million","387",""
"Suriname","Electricity - Consumption by households","2006","Kilowatt-hours, million","382.8",""
"Suriname","Electricity - Consumption by households","2005","Kilowatt-hours, million","386.2",""
"Suriname","Electricity - Consumption by households","2004","Kilowatt-hours, million","357.1",""
"Suriname","Electricity - Consumption by households","2003","Kilowatt-hours, million","331.4",""
